OTU_ID	MR_1_P1	MR_1_P2	MR_1_P3	MR_1_P4	MR_1_P5	MR_1_P6	MR_1_P7	MR_1_P8	MR_1_P9	MR_10_P1	MR_10_P2	MR_10_P3	MR_10_P4	MR_10_P5	MR_10_P6	MR_10_P7	MR_10_P8	MR_10_P9	MR_11_P1	MR_11_P2	MR_11_P3	MR_11_P4	MR_11_P5	MR_11_P6	MR_11_P7	MR_11_P8	MR_11_P9	MR_12_T1_1	MR_12_T1_2	MR_12_T1_3	MR_12_T2_1	MR_12_T2_2	MR_12_T2_3	MR_12_T3_1	MR_12_T3_2	MR_13_P1	MR_13_P2	MR_13_P3	MR_13_P4	MR_13_P5	MR_13_P6	MR_13_P7	MR_13_P8	MR_13_P9	MR_14_P2	MR_14_P3	MR_14_P4	MR_14_P5	MR_14_P6	MR_14_P7	MR_14_P8	MR_14_P9	MR_15_P1	MR_15_P2	MR_15_P3	MR_15_P4	MR_15_P5	MR_15_P6	MR_15_P7	MR_15_P8	MR_15_P9	MR_16_T1_1	MR_16_T1_2	MR_16_T1_3	MR_16_T2_1	MR_16_T2_2	MR_16_T3_1	MR_16_T3_3	MR_17_P1	MR_17_P2	MR_17_P3	MR_17_P4	MR_17_P5	MR_17_P8	MR_18_T1_1	MR_18_T1_3	MR_18_T2_1	MR_18_T2_3	MR_18_T3_1	MR_18_T3_3	MR_19_P1	MR_19_P2	MR_19_P3	MR_19_P4	MR_19_P5	MR_19_P7	MR_19_P8	MR_19_P9	MR_2_T1_1	MR_2_T1_2	MR_2_T1_3	MR_2_T2_1	MR_2_T2_2	MR_2_T2_3	MR_2_T3_1	MR_2_T3_2	MR_2_T3_3	MR_20_T1_1	MR_20_T1_2	MR_20_T1_3	MR_20_T2_1	MR_20_T2_2	MR_20_T2_3	MR_20_T3_1	MR_20_T3_2	MR_21_P1	MR_21_P2	MR_3_T1_1	MR_3_T1_2	MR_3_T1_3	MR_3_T2_1	MR_3_T2_2	MR_3_T2_3	MR_3_T3_1	MR_3_T3_2	MR_3_T3_3	MR_4_P1	MR_4_P2	MR_4_P3	MR_4_P4	MR_4_P5	MR_4_P6	MR_4_P7	MR_4_P8	MR_4_P9	MR_5_T1_1	MR_5_T1_2	MR_5_T1_3	MR_5_T2_1	MR_5_T2_2	MR_5_T2_3	MR_5_T3_1	MR_5_T3_2	MR_5_T3_3	MR_6_T1_1	MR_6_T1_2	MR_6_T1_3	MR_6_T2_1	MR_6_T2_2	MR_6_T2_3	MR_6_T3_1	MR_6_T3_2	MR_6_T3_3	MR_7_P1	MR_7_P2	MR_7_P3	MR_7_P4	MR_7_P5	MR_7_P6	MR_7_P7	MR_7_P8	MR_7_P9	MR_8_P1	MR_8_P2	MR_8_P3	MR_8_P4	MR_8_P5	MR_8_P6	MR_8_P7	MR_8_P8	MR_8_P9	MR_9_P1	MR_9_P2	MR_9_P3	MR_9_P4	MR_9_P5	MR_9_P6	MR_9_P7	MR_9_P8	MR_9_P9	SR_1_T1_1	SR_1_T1_2	SR_1_T1_3	SR_1_T2_1	SR_1_T2_2	SR_1_T2_3	SR_1_T3_2	SR_1_T3_3	SR_10_T1_1	SR_10_T1_2	SR_10_T1_3	SR_10_T2_1	SR_10_T2_2	SR_10_T2_3	SR_10_T3_1	SR_10_T3_2	SR_10_T3_3	SR_11_T1_1	SR_11_T1_2	SR_11_T1_3	SR_11_T2_1	SR_11_T2_2	SR_11_T2_3	SR_11_T3_1	SR_11_T3_2	SR_11_T3_3	SR_2_T1_1	SR_2_T1_2	SR_2_T1_3	SR_2_T2_1	SR_2_T2_2	SR_2_T2_3	SR_2_T3_1	SR_2_T3_2	SR_2_T3_3	SR_3_T1_1	SR_3_T1_2	SR_3_T1_3	SR_3_T2_1	SR_3_T2_2	SR_3_T2_3	SR_3_T3_1	SR_3_T3_2	SR_3_T3_3	SR_4_T1_1	SR_4_T1_2	SR_4_T1_3	SR_4_T2_1	SR_4_T2_2	SR_4_T2_3	SR_4_T3_1	SR_4_T3_2	SR_4_T3_3	SR_5_T1_1	SR_5_T1_2	SR_5_T1_3	SR_5_T2_1	SR_5_T2_2	SR_5_T2_3	SR_5_T3_1	SR_5_T3_2	SR_5_T3_3	SR_6_T1_1	SR_6_T1_2	SR_6_T1_3	SR_6_T2_1	SR_6_T2_2	SR_6_T2_3	SR_6_T3_1	SR_6_T3_2	SR_6_T3_3	SR_7_T1_1	SR_7_T1_2	SR_7_T1_3	SR_7_T2_1	SR_7_T2_2	SR_7_T2_3	SR_7_T3_1	SR_7_T3_2	SR_7_T3_3	SR_8_T1_1	SR_8_T1_2	SR_8_T1_3	SR_8_T2_1	SR_8_T2_2	SR_8_T2_3	SR_8_T3_1	SR_8_T3_2	SR_8_T3_3	SR_9_T1_1	SR_9_T1_2	SR_9_T1_3	SR_9_T2_3	SR_9_T3_1	SR_9_T3_2	SR_9_T3_3	taxonomy
OTU2511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	4	0	0	0	0	0	0	0	0	5	0	1	0	0	2	1	3	12	9	4	0	3	6	0	0	32	0	0	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	12	1	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	17	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Knufia_sp|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Knufia
OTU2528	0	0	2	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Tridentaria_sp|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliales_fam_Incertae_sedis;g__Tridentaria
OTU253	0	0	0	0	0	0	0	0	1	0	1	0	1	0	6	1	3	0	1	25	23	3	8	12	8	25	17	0	4	1	1	7	1	2	0	0	139	21	10	0	10	10	26	13	0	0	0	0	0	8	0	7	1	0	18	1	6	0	1	1	5	0	1	1	0	4	41	6	161	160	54	243	232	172	29	15	14	54	9	12	0	7	2	0	7	2	0	0	0	1	0	2	0	0	0	0	0	0	6	12	15	11	5	4	3	0	1	2	4	4	1	3	0	5	8	13	10	55	27	5	22	20	30	1	6	0	5	2	3	0	0	1	27	2	4	2	0	0	0	3	2	6	5	2	0	28	1	22	23	5	9	16	0	0	0	2	0	2	0	0	0	5	12	58	0	13	10	11	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	5	2	0	1	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	5	4	14	0	6	0	5	11	4	0	0	0	0	0	2	1	0	0	6	6	6	1	20	5	9	0	3	3	9	17	0	36	13	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Lophiostoma_sp|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma
OTU2543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	3	3	34	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Candida_sp|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida
OTU2558	1	0	0	0	1	1	2	1	2	0	0	2	44	0	0	0	2	0	0	0	1	0	0	2	14	1	270	0	0	2	0	18	64	8	0	0	0	1	70	0	2	0	0	1	0	0	4	0	1	4	0	58	0	0	3	0	2	4	0	5	0	0	0	1	0	0	0	3	0	9	0	9	0	2	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	18	16	296	54	56	396	127	0	25	0	0	1	4	9	8	0	13	1	0	0	0	107	283	0	28	4	5	48	43	6	30	97	0	2	0	0	21	7	12	0	1	0	0	21	1	8	0	1	3	0	13	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	2	0	6	15	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	Sarocladium_sp|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium
OTU2563	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	Keissleriella_sp|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Keissleriella
OTU2564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	4	0	17	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	4	0	0	0	0	0	0	0	0	0	0	93	0	0	39	250	46	4	222	2	0	0	2	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	66	367	256	151	6	117	0	31	98	0	21	3	0	0	146	0	Meyerozyma_sp|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Meyerozyma
OTU2567	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	25	6	112	6	6	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Simplicillium_sp|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Simplicillium
OTU2578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	26	0	0	0	0	0	0	0	Pseudosigmoidea_sp|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Pseudosigmoidea
OTU258	10	0	36	1	0	0	0	2	0	1	1	0	0	18	0	8	3	0	0	2	0	2	0	0	0	3	0	0	0	1	7	9	0	12	0	14	32	9	0	1	9	8	16	16	2	0	0	0	0	5	0	4	6	6	12	60	21	5	5	30	4	0	0	0	0	0	0	1	0	0	0	0	5	0	27	9	0	71	24	167	0	0	0	0	0	0	0	0	6	12	0	0	0	0	0	1	17	0	2	6	25	7	2	0	6	23	0	155	0	13	0	1	0	0	2	0	0	0	16	1	2	0	6	0	6	3	0	14	0	14	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	77	484	53	0	17	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	2	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	8	2	0	17	0	6	0	0	0	0	0	0	318	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Robillarda_sp|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariales_fam_Incertae_sedis;g__Robillarda
OTU259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	15	19	11	3	1	7	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Epicoccum_sp|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum
OTU2630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	35	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acremonium_sp|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium
OTU2635	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Cyphellophora_sp|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora
OTU2638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cephalotrichum_sp|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Cephalotrichum
OTU264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Capronia_sp|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia
OTU2648	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	3	89	5	0	230	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	91	0	0	20	1	0	0	0	0	0	0	0	2	0	1	2	0	0	9	0	5	0	0	1	7	0	1	1	0	0	0	0	1	4	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Gorgomyces_sp|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leotiaceae;g__Gorgomyces
OTU2651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	4	3	136	7	0	10	5	22	13	0	0	0	0	0	0	0	0	0	0	5	0	8	0	1	0	6	0	0	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	0	19	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Scytalidium_sp|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Scytalidium
OTU2653	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	4	0	3	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Tetracladium_sp|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium
